dataset_id,gift_dataset_id,split,split_description,model_name,config_hash,weighting_strategy,n_models,effective_n,n_samples,ensemble_std_mean,ensemble_std_median,ensemble_std_std,ensemble_std_q05,ensemble_std_q25,ensemble_std_q75,ensemble_std_q95,mean_ratio_to_uniform_std,median_ratio_to_uniform_std,mean_std_ratio_to_uniform_mean,median_std_ratio_to_uniform_median,pearson_std_abs_error,spearman_std_abs_error,std_q1_n,std_q1_rmse,std_q2_n,std_q2_rmse,std_q3_n,std_q3_rmse,std_q4_n,std_q4_rmse
ceacce0,da569da,gift,GIFT extrapolation,MuScaRi_ClimateDEM,dae0789a3c87,uniform,5,4.999999999999999,178,175.15816625769864,131.165782112111,131.84230489214187,46.75284205124891,87.58803206641635,214.7287829853548,476.3750778832458,1.0,1.0,1.0,1.0,0.12570475418928434,0.23963831310662828,45,337.3008751722682,44,421.1794667630815,44,444.0590036604631,45,420.14600252211585
ceacce0,da569da,gift,GIFT extrapolation,MuScaRi_ClimateDEM,dae0789a3c87,inverse_val_rmse,5,4.995313369406013,178,175.6059556117487,130.9537112834777,132.9380176556991,47.28554234644946,87.70269823967412,214.5422351353987,479.19064411233444,1.0007012649999103,1.0022725569018198,1.0025564857386737,0.9983831848122399,0.12923969451456394,0.24540470610014162,45,337.3829902984761,44,421.2716065936142,44,443.8667131543429,45,423.0680345045585
ceacce0,da569da,gift,GIFT extrapolation,MuScaRi_ClimateDEM,dae0789a3c87,inverse_val_rmse_squared,5,4.98165214243195,178,175.99797276353286,131.5400558792814,134.00277358507472,47.805899634629405,88.06452666868222,214.46645749988144,479.42042329921753,1.0011012974797835,1.0041515346149341,1.004794560960399,1.0028534405936032,0.13267721449072495,0.25125833972566014,45,337.46228686479895,44,416.2768624461689,44,448.4708350162853,45,426.00901724390974
ceacce0,da569da,interpolation,combined SBCV test folds,MuScaRi_ClimateDEM,dae0789a3c87,uniform,5,4.999999999999999,348303,10.410798858477307,7.5834120938708205,9.949170323193389,1.6973694223328937,4.184957182925498,13.354512830762186,28.498378121747027,1.0,1.0,1.0,1.0,0.3923307510694572,0.35395537923170484,87076,27.219666725544553,87076,34.51151308180412,87075,41.922872880725585,87076,62.1734680962848
ceacce0,da569da,interpolation,combined SBCV test folds,MuScaRi_ClimateDEM,dae0789a3c87,inverse_val_rmse,5,4.995313369406013,348303,10.410702319249873,7.581203624181818,9.954907308983515,1.6979397603423447,4.1813657773643484,13.35799011375364,28.52717168861552,0.9997883899919644,1.0002458256751516,0.9999907270106025,0.9997087762524751,0.39188336520578265,0.3540643883384712,87076,27.17930169253963,87076,34.50970101853124,87075,41.95543448456228,87076,62.11068653632382
ceacce0,da569da,interpolation,combined SBCV test folds,MuScaRi_ClimateDEM,dae0789a3c87,inverse_val_rmse_squared,5,4.98165214243195,348303,10.40731760724577,7.573840343966712,9.958390329578718,1.697968313484785,4.178403897255768,13.350548007550772,28.51768829945086,0.9992719107768858,1.0001727377562588,0.9996656115175347,0.9987378043306067,0.3914290137945808,0.3541659094979593,87076,27.157328542738004,87076,34.513247034367204,87075,41.949653567776124,87076,62.06718034725035
