dataset_id,gift_dataset_id,model_name,config_hash,run_dir,prediction_mode,observed_area_policy,aggregation,fold,n_samples,feature_count,feature_names,architecture_variant,layer_sizes,effort_transform,asymptote_transform,weibull_parameterization,target_transform,sr_mean,sr_median,pred_mean,pred_median,bias_slope_log_area,r2,d2,rmse,mape,mean_relative_bias,median_relative_bias,log1p_r2,log1p_d2,log1p_rmse,log1p_mae,nrmse
d0848f6,da569da,MuScaRi_Area,310992bf1eca,scripts/results/benchmark/artifacts/MuScaRi_Area/310992bf1eca,asymptotic_total,observed_area_set_to_sp_unit_area,fold_member,4.0,178,1,log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1614.9756757757636,1509.4407348632812,0.0159968332894266,0.33526715692889,0.226606888496719,719.0236269337944,0.5198599160633094,0.3114757092887366,0.0844932416490846,0.3638125464586356,0.2604407111484353,0.488276018217072,0.3709188084242941,0.4588108548933702
d0848f6,da569da,MuScaRi_Area,310992bf1eca,scripts/results/benchmark/artifacts/MuScaRi_Area/310992bf1eca,asymptotic_total,observed_area_set_to_sp_unit_area,uniform_ensemble,,178,1,log_sp_unit_area,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1522.102551749583,1452.06796875,0.0550738708764433,0.3893334859956918,0.2720090290648183,689.1625130487308,0.4681654682005298,0.2198264502511374,-0.0224979302763348,0.4162999360459254,0.319490496610761,0.4677003714098146,0.3413029596457493,0.439756400107094
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,finite_full_area,observed_area_set_to_sp_unit_area,fold_member,0.0,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,2251.1511916257023,2140.98291015625,-0.1537290149542786,0.0958086578511688,-0.0346236814724456,838.5901657999141,0.8767048029826637,0.8646086968231463,0.4633273708670917,-0.1687433892132936,-0.0150042002636665,0.6618086329891129,0.5090655396838861,0.535106575727669
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,finite_full_area,observed_area_set_to_sp_unit_area,fold_member,1.0,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1824.539069700777,1740.851318359375,-0.0696142926578817,0.6717131105032217,0.4240123375533627,505.29658428798,0.50702317574459,0.4527483910503541,0.1921182054027905,0.4145624417938219,0.350766453279819,0.4683959537140438,0.3256168060744361,0.3224310705901389
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,finite_full_area,observed_area_set_to_sp_unit_area,fold_member,2.0,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,2000.217048216402,1907.6990966796875,-0.0841820187554612,0.5242305040106512,0.2790416698550704,608.3001027987035,0.612440351350835,0.5874413334131471,0.342813091793922,0.2556931411308319,0.2252130836827102,0.5281397492111976,0.3885868842637475,0.38815788486251834
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,finite_full_area,observed_area_set_to_sp_unit_area,fold_member,3.0,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1817.6337506583568,1729.6210327148438,-0.0617105987382455,0.7079852274532373,0.4539969349746908,476.5648468974725,0.4708091183689656,0.4199957061054061,0.2034150303537141,0.4683512278251254,0.3759090949556245,0.4463599825750516,0.3130067573175465,0.3040972738956885
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,finite_full_area,observed_area_set_to_sp_unit_area,fold_member,4.0,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1715.6731872558594,1583.2432250976562,-0.0893435829399826,0.7218581099590704,0.4611570312289775,465.1069120590698,0.4514084300862134,0.3563611161164424,0.1104106165477929,0.4776456929682181,0.3814546788447737,0.442441070395884,0.3102254233539446,0.29678593573989226
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,finite_full_area,observed_area_set_to_sp_unit_area,uniform_ensemble,,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1921.84284949142,1826.5534301757807,-0.0917159016091699,0.6225913445956623,0.3699504619198863,541.7831837338929,0.5662911998554598,0.5362310487016992,0.2486267068279097,0.3162550631009447,0.284577438439257,0.5061973952311019,0.3588132662981501,0.3457132650227743
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,asymptotic_total,observed_area_set_to_sp_unit_area,fold_member,0.0,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,2276.2143362666784,2148.260009765625,-0.1754847315423331,0.0305784611541097,-0.0701809695886552,868.3122446751213,0.9169590234876848,0.9048662172385814,0.466962605521631,-0.2446024517001068,-0.0450028877539445,0.6829488379723052,0.5241110912521255,0.5540723119109079
d0848f6,da569da,MuScaRi_ClimateDEM,cc879a75e173,scripts/results/benchmark/artifacts/MuScaRi_ClimateDEM/cc879a75e173,asymptotic_total,observed_area_set_to_sp_unit_area,fold_member,1.0,178,10,bio1;pet_penman_mean;sfcWind_mean;bio12;std_bio1;std_pet_penman_mean;std_sfcWind_mean;std_bio12;elevation;std_elevation,legacy_maxabs_absolute_l32,32;128;512;512;128;32,absolute,absolute,legacy,maxabs,1567.1460674157304,1420.0,1833.3596229124605,1740.8540649414062,-0.0782916298213065,0.6600948451998748,0.4115215529743422,514.1602148978972,0.5218673294397759,0.4676049850617274,0.1962098921340771,0.388694061540544,0.3351670894876405,0.4786324636874298,0.3334405161098505,0.3280869764397663
